stamp,frame_id,cone_id,X_stereo,Y_stereo,Z_stereo,color,confidence
1757267627.355125,camera,12,9.07476806640625,1.4039561748504639,1.5110865831375122,0.0,0.7905866503715515
1757267627.355125,camera,13,16.74602508544922,11.910626411437988,3.559765338897705,0.0,0.7718263268470764
1757267627.355125,camera,14,14.283204078674316,0.6199145913124084,2.8854737281799316,1.0,0.7288416624069214
1757267627.355125,camera,15,16.297142028808594,13.686847686767578,3.4956204891204834,0.0,0.7125747799873352
1757267627.355125,camera,16,14.873147010803223,5.455042362213135,3.004653215408325,0.0,0.6970001459121704
1757267627.355125,camera,17,14.648515701293945,14.97292709350586,3.085777759552002,0.0,0.6804559826850891
1757267627.355125,camera,18,18.608760833740234,13.69975757598877,4.1342949867248535,1.0,0.6767765879631042
1757267627.355125,camera,19,15.418668746948242,7.622864246368408,3.3219892978668213,1.0,0.6498169302940369
1757267627.355125,camera,20,15.339682579040527,17.033571243286133,3.30497145652771,1.0,0.6312029957771301
1757267627.355125,camera,21,17.41710090637207,15.964435577392578,3.8194069862365723,1.0,0.622304379940033
1757267627.355125,camera,22,14.812171936035156,2.277376174926758,3.0918266773223877,1.0,0.6046324968338013
1757267627.355125,camera,23,13.896638870239258,16.60462188720703,2.9007222652435303,0.0,0.558795690536499
1757267627.355125,camera,24,17.382043838500977,10.278120040893555,3.8283982276916504,1.0,0.5480420589447021
1757267627.355125,camera,25,15.268693923950195,5.658721923828125,3.2603745460510254,1.0,0.2570084035396576
1757267627.388417,camera,0,2.8652915954589844,1.444070816040039,-0.017777636647224426,3.0,0.9442136287689209
1757267627.388417,camera,1,2.3980703353881836,-1.3939210176467896,-0.12993262708187103,3.0,0.9396640062332153
1757267627.388417,camera,2,2.2402515411376953,1.4472054243087769,-0.18802054226398468,3.0,0.9332388043403625
1757267627.388417,camera,3,2.5653395652770996,1.4405936002731323,-0.19561199843883514,0.0,0.911984920501709
1757267627.388417,camera,4,6.087217807769775,-1.4355392456054688,0.7507686018943787,1.0,0.9103594422340393
